ID,Is_Lead
HXQGBDGY,0.072406456
28HDZICG,0.393459006
GHBPKPJC,0.029923207
FDWZFSSC,0.8067499
FWTIWZF3,0.04989527
JYMHVPMY,0.073626673
AHUDO2T6,0.857296593
ACDHABS3,0.290844282
5NTYJJDV,0.193468737
2M4VPY4V,0.154674015
KAHP9XLF,0.076747143
YRLEWZFQ,0.184625056
JZWVLXHJ,0.198947916
JZZSXUKT,0.327221279
93RURE2J,0.752198514
4RNB6FDV,0.150575466
27E7HMMG,0.255680765
2QEFQQWN,0.078967261
DDTCD2XI,0.066574683
VGVEYSEG,0.897090818
WCXVE7RK,0.075411201
RTN4R3UE,0
K2PVS4RB,0.080005789
Q36J686Z,0.149858684
NWKHMEOF,0.179181274
PVJYQQGT,0.324343499
GPUMRNWC,0.052043905
LXHCDSVH,0.163912597
BNIUPSVK,0.180476032
FW3QI3WW,0.09238085
IEEUGXMY,0.769578295
FVVXDLBO,0.054892961
UC2JJB6Y,0.094639919
3WPAHP52,0.387545462
HDTCJJOE,0.388343344
UCSB9GKK,0.088786141
HANBFYTH,0.264446274
FLUU2HNV,0.059280607
64PIYWDJ,0.286008656
9AHNH8ZX,0.792980541
KLHUI2SE,0.200102357
YRHYUJFW,0.863045128
G5RWWH7F,0.2522136
SCBT9BAX,0
UGZGLVNB,0.265154335
2RRNUFBV,0.840116057
B6O59TEY,0.36097696
CYHRRYH6,0.127872931
GGYZVHWU,0.085632111
K6AM97RN,0.096005646
ATM5JQYM,0.093943273
7GYZSGWA,0.029255286
DFWUDQCR,0.289617622
E2Z98CR3,0.803286584
GD9KTSLY,0.046843182
2AMRA4OD,0.267892244
CFHZ3ZE6,0.426289036
BOMLVM5K,0.055301454
OBBEGBSY,0.278689376
FJEHOK8W,0
3GMAEVPJ,0.250444124
WAVDLUTH,0.039657902
6EN8GZX6,0.112395035
VXGA3GKB,0.126647901
U4MZ3U8C,0.352841037
GU4RDP8S,0.802995934
N3TPNHCD,0.257981288
JRRHWQC8,0.395243268
NZ5GBHZK,0.102113119
LCUC2LAJ,0.885707095
DJDSU9D2,0.398502685
647K6DBR,0.099248682
7NFXVESK,0.068772737
EWUWF25N,0.048795878
7QKYPLA8,0.011443883
XQVXWBNO,0.04443675
CNWH4MVA,0.071145528
AFJUJFQD,0.070782795
QKMFDX9H,0.120197377
YYMB5QBY,0.081235599
IRY3SEX7,0.255185476
CUAUZJH8,0.16546305
JYFUYQF5,0.392527792
I4NYEDFE,0.355190182
M3RSPRGQ,0.198562945
JIL3KWQN,0.166419282
X4B5ZBWU,0.301551585
AHYTHHSE,0.044185903
E7EHQEQK,0.247513301
FAMHAVN3,0.902727137
CCGKCTR6,0.103185545
6DTSELRV,0.133269258
LU8X3G6O,0.137483092
NPFDAUJY,0.047190798
DR9PXCFU,0
SHVZMWBV,0.066881029
8TGXGZHX,0.125685716
IKRSHJFW,0.192658956
TYKRZDCP,0.373434464
9IDA3L7P,0.166571262
ASOWCMDB,0.05801289
KZ5J2JGC,0.908893815
D5UCFKTV,0.051354019
2N8FFP7W,0
SA36MTFS,0
8UDMURUH,0.261065602
7VSQV6QN,0.084293718
IFUG9NC5,0.040265558
EQXDLQRG,0.290445115
JAR8YY9J,0.179634481
BS4TAF6M,0.035592949
WQJ9SPT9,0.787838333
7QHT4ON2,0.126743808
FNGPQN7B,0.086544632
DDOMDZRU,0.410562415
QYR9HXHP,0.252180457
S4NGXFXY,0
NOJ2KSCC,0.875506194
ZD2JRUNB,0.428129328
GZIPTSNN,0.168977741
LCFYUVE9,0.839290581
PPANVU9W,0.040671716
DRPV9STB,0.0983453
AFSPF3WZ,0.471366117
GPXEUNND,0.855551292
NSADMDSM,0.132342794
CKWJU8RQ,0.404854373
F7MNZSSU,0.039108093
BDGVMPZY,0.388749139
IA3MSRTR,0.071781069
JD3WTPMG,0.25339726
QT6DF6EW,0.89157659
NVDEMCZ2,0.067053197
9B6UTJVT,0.105338499
U6QYES9J,0.016663134
DZQPDSPS,0.177627045
CRGXVSBF,0.770476986
XIHJYS2V,0.393183177
7X2MC5GZ,0.89303631
ZBDVXTM5,0.042552826
UUBQPBR5,0.107800662
CUMZFBTD,0.164412357
E7QXYSQN,0
6UQAJP48,0.09495943
QHWB768Y,0.054581374
R6RXMXOJ,0.293407142
WXQGZG5K,0
GCUFKLHG,0.101720904
SJX4372M,0.04966374
VGEAMUZZ,0.26090186
ZWDXVKDF,0.82205949
WGMRCYLR,0.042586237
SI43K5CY,0.250897683
DSNBS2RS,0.133094897
XIMZCKSR,0.336053086
VEW9FXHT,0
JZJHDDDJ,0.335892745
4TYUR5HA,0.290550845
UHCDFDRX,0.331378079
E5QMOFUM,0.260847755
PSNVWDZH,0.07335435
5IQSWONG,0.214790132
CEAZEPY4,0.979490094
2TNRJXRX,0
BFROCARA,0.074438692
GRTJMRKM,0
6EDAM4EU,0.171497563
NRDB58KL,0
TCPJCWZR,0
KG8LD2BE,0
FHZ3XFDV,0.16170234
NZKCSDZ4,0.142957532
6DG6KJG4,0.04841441
BVPKDUNU,0.330081442
APR4PQ6X,0.174092556
HPWS8YFG,0.268798399
VRPBGTPU,0.072190114
XBCSX7G7,0.186322704
KEH3G8UA,0.141906616
WXNAVFLT,0.037421885
8J8NJ7M6,0.272401788
D4UW7Y85,0.098145803
SZRESXN7,0.083809499
UUQSXK5T,0.056384306
GPMUKOVY,0.419460474
6FYOKAZ5,0.240990513
ENUB4N9S,0.166489218
KERBCSGE,0.975799152
7HTA4C6J,0.903814364
4BTVMT6W,0.074205879
MR3J9USD,0.146513927
7S83FNQW,0.430650132
MSOKLC7S,0
GFMNATHU,0
NG4ABA6H,0.393727735
3GFHRAQY,0.281719714
BCSGZZPE,0.12567252
PQ9MCGZC,0.102923111
K7N596CG,0.087446281
8RUL6JEE,0.091943597
CVOFJRMP,0.143566183
B4FQX4HG,0.192858432
W7HAQKDV,0.071484911
8C5PKJ7G,0.11306312
E4GQJZSQ,0.117335661
UENREGNV,0.895698785
CC4LYHEW,0.882892256
GDKGLTBT,0.068242326
G3ER8CGX,0.083368744
ZG4KT59X,0
LW93KJMZ,0.305304769
9AR5FBSQ,0.239851606
FHLWDMRV,0.254543544
EON5DCWD,0.897593706
J8UXTMYV,0.268569038
IXBW5HZH,0.074564516
LDHQB458,0.221177782
GNHTIKF3,0.053475752
8NO22KTE,0
SGJFSSJK,0.119952264
TD8D3NDD,0.057623092
8RQ27JGU,0.762775548
A8GKBMBO,0.881310284
ODVMNUDE,0.408818288
EA5CRL7L,0.043559652
6UI7RPCH,0.276298681
7BJYM94L,0.052143565
X3PZJF7F,0.374246593
YCSSMPV7,0.364756001
4EV9VXL8,0.303196125
IPNJFQTY,0.208617733
XPWNJRJC,0
3WHNSBRB,0.173946081
U245YKM8,0.069354918
68EFFKBB,1
NEUII7AB,0.906090609
F7CSLYWT,0.05799346
5EOMOZHG,0.108893514
6CYUTUFN,0.260677193
K7YUC8LF,0.266939756
LSMCXMXA,0.062032632
AALPBPBP,0.111358007
ZPX6VOH2,0.105893008
CDBFWQGM,0.068133488
JUQ76NJV,0.743964944
QHE7UULR,0.056722205
JRMNMZJA,0
GZ4EZZFX,0.206250889
9L9JFIAR,0.415998079
GTOE4RN4,0.288236593
CUYE7ST4,0.281994993
FFM6DHEA,0.810281113
5XUK7XLZ,0.377760327
4HTGJEEZ,0.048409746
RWYBAMRG,0.296313519
RQZGBGGN,0.773164531
ITVSUTU9,0.138555914
6UMDX7NQ,0.36099225
4IVKAFYY,0.388119824
ZKYOSQEU,0.40586771
9JYXIDL4,0.450676473
XNURWQBT,0.088521367
HVNIJFQC,0.041026066
CGGVBJKZ,0.986794
JO9DV3NY,0.746937227
EYENUQR9,0.330334903
FPU4ZI8H,0.200160741
2MALVTY4,0.172944907
QN4REV7D,0.06932324
27F5ZEQA,0.200496442
MKJUE4K2,0.092927473
4ECWF4DN,0.037975355
KWBJAQMY,0.150390704
3YAW8OEY,0.260202697
ZHHFH7H9,0.775290069
BO2822VM,0.258137511
NQZUPVUA,0
MUT2PZ7T,0.285251979
2MFKPCPS,0.904839582
4RLVOVMJ,0.387522406
JISGN7XF,0.120810412
NNOFHDAC,0.037879989
ODE23CPW,0
ZNTYNFME,0.26383307
NQM48VKU,0.258420702
DGVBCYY7,0.04911055
9F38NUKC,0.18624091
3Z7KCIZS,0
ERAX3STD,0
N9TCDYYG,0.07889495
R4UMWUZK,0.106655803
CPERTJBJ,0.261089002
4XK5BMA9,0.16471973
2PKDM5B2,0.182399885
SW5GTHZN,0.35589414
ATJAEQCJ,0.207184881
NHNXBSFY,0.184691129
NRGYTYZJ,0.175403407
UZNABWAT,0.054222707
CVP3VZN5,0.134966511
JEAYZXKC,0.041986687
87LFEVTZ,0.283116042
N7ZEJ2CQ,0.06234925
AQT3ADAP,0.075473991
WC8ROKF8,0.036627841
D9HWEXEV,0.049415656
MMHWGZCN,0.076595396
YKCAQFHU,0.216137995
NDPFBA9X,0.318644646
3T6C7AEA,0.184677357
GZWB38J9,0
OFTXYNYQ,0.05126979
QYZQIXBJ,0.354365612
N7PJT5HO,0.115225944
JP2PNX9X,0.2441842
N3FUZDIH,0.048885042
UXKAVBLS,0
G24JWDKS,0
HQOKKQVX,0.259045868
HTXFVZZG,0.113849983
3TJKVA4J,0.028907624
CRGS7FPX,0
BTRJTMR3,0.28323539
ERLPQML7,0
9FDFXYAW,0.371546465
MEEKFDZZ,0.035388543
ZGY8ETLW,0.146959232
AXVUJHT9,0.169040692
35ILRW7D,0.405094946
DR2U5JQX,0.037555716
WHZ7CEY6,0.144453279
UCPMS2KF,0.036729456
HB6MJHDN,0.269433853
7NWFPJ2X,0.163266918
4QXD6K4K,0.184092192
D6H3RTAZ,0.272295207
L67WSXUY,0.032788463
IXHVY78L,0.115798998
H6KE88O6,0.35495475
EAPKN7G8,0.978652552
GQXJSFJE,0.182347885
BVHSRABV,0.125585835
DUY76GFX,0.142531184
O7H9KPSD,0.319525346
6EDBA5AN,0.091104014
V24CAXFM,0.094771635
SERPSAWP,0
H47QYY5K,0.100623941
5TYQNFPE,0.358565756
HGDB7KMR,0.295468072
DWH8Q2S3,0.140341305
USNBQZAK,0.061811701
I89VR4AB,0.100694118
ATZVVXWJ,0.329583478
HOKP6ZTS,0.104136808
ZDKT2SSW,0.098050033
DK5HJYQE,0.017226894
ABKW7FGW,0.158977819
BCSW3W7T,0.039696212
6T4VNEWD,0.425525577
XBALBNYB,0.268390633
NWMJR3W5,0.062488453
Q5BJ4ULE,0.043137597
DOFSPEWD,0.892892609
ANX8FUBJ,0.040880193
KPR67SVO,0
44EV7IJE,0.064827331
VZEK4IOK,0.319922058
CZMKWRQN,0.055843816
VGQUQLXT,0.319290298
MS6GASNJ,0.008491139
4ENG9TKV,0.90261771
UHRRWLGR,0.145559134
APFSHZYP,0.05671421
M7MURWXC,0.424280827
3EOATQBT,0.039588036
MDZG7EZX,0.05429712
QZ6LSSTB,0.103954706
Y7EEZYYS,0.840691028
RYKLU6HL,0.055513115
CWQ8OAQ8,0.113616863
WSFUNE28,0.776354702
9PFQKPRB,0.049530884
MCLXWKBC,0.037359304
NWDXDZEN,0.28455262
EBLDBRDR,0.178963241
CJRW5JYT,0.394497774
CMMKRNUZ,0.083834536
EATPTPY3,0.047340067
J5AGUF6Q,0.094317327
8WYO2BBG,0.385868168
9EPXIMZB,0
UZERUG9W,0.167784514
QEQ79QUC,0.079096718
ZNHVE7QZ,0.163212822
PU3J43GY,0.879217117
HWDBXAUK,0.05151398
W74BHIAD,0.142854015
MGLDAPOA,0.050148188
BYFCPDX5,0.118157889
S2QDUDEJ,0.460771822
HBYRWBWL,0
8CIAWHWZ,0.737448716
ZFYFFXT5,0.089435947
UGIADHRB,0.155053277
JDDGRBSU,0.326940522
NBS2LTYW,0.268139091
DBKM3FRW,0.154994238
GLBHRXKB,0.052001297
9WDPTNCN,0
NVVVFQ9U,0.858994531
6AT635HW,0.249863708
HPHDI6NN,0.050132791
CPNAGJ95,0.059373171
FY6AFNCK,0.450999106
KWQAVZOE,0.788913959
HGBDE3LM,0.356052993
SYKEB6EV,0.122475184
9BROJWWS,0.352925347
CG8DGVAV,0.173353856
H7MT8CNK,0.102222169
GJVVWNKN,0.923105258
FXWTMJDG,0.257571498
OSNGFACM,0.136304444
PBFT55CF,0.478282597
4P8GFHSL,0
9ZZ4F4XF,0.294717671
CN4YERMU,0.933374921
8TUDLTWK,0.192028822
USFZPY7Z,0
VBJXREA8,0
9LBNXHQ2,0.263428603
PY6HCDWF,0.040329527
9VJMJR6X,0.092878587
4GAEJIQO,0
F34SD6YQ,0.081456235
HZ3BZVH6,0.274075553
9WVBAWEY,0.179468116
BPNYRSEH,0.043298275
7OGHEHO3,0.310188185
LRJZMHFT,0.050003256
PCHQW72T,0.354960437
BFJQGRFT,0.29036987
UVJ6UYBF,0.125740267
LRVO7MCH,0.289266014
EAOF4EYO,0.882660762
5HPCBEQQ,0.801225404
8FJBKABE,0.083650907
27J5UDAU,0
4MAT9RSM,0.762364395
SBDGZSY9,0.794395228
HPYN9M2Z,0
G7D2BESM,0.928228899
TWN7YQPN,0.084083606
BJRGMNFZ,0.297176516
9HFPJV3S,0.09323338
6WKJAUAG,0.05362264
BZUANVCU,0.14932042
NYWLDSFZ,0.768013789
LTW8JGAZ,0.077126321
IMDQJUTW,0.096469234
AVHZRCH8,0.198398608
LTSDWAVT,0.06138773
9WVKLADB,0.403232934
GXDSQJS2,0
4IHXKUNA,0.352519053
BTYDUQPC,0.058659875
BKCNFM72,0.269048699
UMVSSZ9N,0.221193007
N2STVKOI,0.062413541
ZZJQB3EY,0.285130251
FZJK9GH7,0.07093561
NTIWWNVB,0.065740741
NBCRWUBE,0.187809932
UBPYOBYG,0.056851933
K8RKMGVW,0.392022547
HFTH3NC2,0
759LCPDE,0.307800826
DYKME2AY,0.87042399
VZHURNZD,0
EAJJBYHU,0.340993379
T97TKZNT,0.331161844
IXOEQ2YD,0.176746402
BWKXTBCF,0.097651667
DNKPRVB3,0.271253879
JQCF2PXG,0.060125263
GIABLCP4,0.048485636
FDIC7S35,0.36401209
5RTNFJEV,0
OBZ4CU77,0.065249679
XMVX6WEB,0.29363028
MHARJGPA,0.018650048
2QI5GPDU,0.403940911
AE2NBAJ3,0
MDLANJZG,0
7TAP99MA,0.196730675
A6AMKR2Z,0.312562877
DX69CFXV,0.019760461
HKCKEKV4,0.160741823
CBNWXPJJ,0.287981959
Z3SJXFCA,0.261982176
RHTCABWR,0.988116618
ILGMVREG,0.292760754
BZK32SSP,0.059422279
25RR4UGE,0.069218434
9ZQFVNWY,0.102330641
FFSTFCAA,0.175677943
MBEDAX9Z,0.05898302
IYERPTUY,0.268864015
SBNMNBJE,0
CPWDDHBP,0.36429057
EN5EXSVB,0.165257741
EFT7687S,0.125820721
DUPIVFIW,0.054397227
HTVBHNFH,0.038479354
GFTV6AXH,0.059912888
NTNK2ZYN,0.089835187
NZ2MDLPM,0.122431198
UU4ECFQ5,0.810464298
FFWGNGVJ,0.073877812
JDQIBLRI,0.07353726
ZAWUVVWA,0.060166823
FC24V4XD,0.188276868
EKTZZYA2,0.064550303
RVRMHDD8,0.039192104
3RASGR5Y,0.283298083
QRBESHHG,0.054589158
MXYLFHSV,0.127603251
TY85POPR,0.218110501
BHXO9INE,0.047541385
S2RKLYZH,0.305025359
98GUQS9R,0.36195507
6VD8FK4Y,0.073976379
FMUHBZHQ,0.057291987
IHQY3US8,0.916530089
VDSNW6DR,0.202816726
JF8E8TCY,0.213734648
EKVBDN5B,0.299203641
LJOYHFHT,0.10207957
8WBDXKKG,0.387204838
LNAASJ6O,0.099721713
HGTW39J8,0.077724693
AMYH3YSJ,0.26157248
QZRPEWE6,0.059873461
9RBSJHBJ,0.278273905
EFZ3ADG9,0.04322034
CMQX6K9J,0.318699255
DBVXEJCR,0.039371844
PLYKWBFR,0.068189173
7QNURUDE,0.113291764
M8TD2YPV,0.275573178
JVJZVKUJ,0.896002109
XVUVCSM8,0.361395948
C9CMNJEH,0.288899326
IQLV6HTY,0.249863805
ELG7YZUM,0.044542776
PU9KWVOH,0.421440069
HAYJGRRV,0.036962282
KBKUHSLA,0.148269624
USL6KBDY,0
ZGLCSKTI,0.101583505
9JQWNRGA,0.279163278
EBVUVT88,0.067466026
9ZU5GNSK,0.27363329
EC7NIRSV,0.091711999
JJ23TDTX,0.214172468
IZWY5RYD,0.254815897
TSYCNH93,0.082952623
QSY6Q77W,0.176578324
TOBSGQ3J,0.321331922
FKGE6YRE,0.424707886
MGAYPPJE,0.029907121
IJRFUH6V,0.198201636
KX9Y3LCV,0.058158473
2ZDDJYHE,0.898202001
NBMLMYQE,0.008413359
E8XWCECR,0.306319027
5FP4HKBU,0.27932252
FUKFFD3F,0.259570575
8BDSMQUY,0
39T7KUFC,0.105872118
HZSPWI2U,0.364381302
LEJJKOWC,0.048642086
DR5F2HVS,0.844528275
BJA5TRWJ,0.277071172
NCVH9WFE,0.189930432
ME3XYUC5,0.902242798
VLCHSDHG,0.06471885
59CV3HQQ,0.334808142
JTAEBBQM,0
OBHDYLE2,0.169784931
EUEGA65T,0.036317282
MO9XWHWE,0.276399646
K3JSVGHE,0.07731353
JFHAQZQM,0.069029417
22IQJE4I,0.884985007
F57YH86H,0.157816801
BPNYWIPI,0.077381709
FJB78783,0.150629895
DIVE6ZUL,0.223881858
YACVPC9M,0.170471637
A3FM9UVE,0.050146199
9NE6ZC2Q,0.142458221
4NHTDBJN,0.163199855
3FH863BT,0
3UBBVIGN,0.351359003
NNP9TLV2,0.330186756
SA7VUUTE,0
ROG7ONJG,0.308657589
ICEBXJHF,0.256878962
HFTYHFAZ,0.103677182
EC5IQBEK,0.05347518
VQPXGNJV,0
BNE8WOYV,0.837937746
MKEXSYJN,0.114739993
B2MY2KQE,0.261259741
GZVND3WE,0.430413176
JZ8ASRBZ,0.428952011
UMQWVVHH,0.880279522
MDGISGP7,0.001003544
JMVHKVGP,0
G5GPWASE,0.399355751
A9H3PMBD,0.083204059
DKEMLQCU,0.837051095
VVPNRFRF,0.908638697
AVIBMJNL,0.280374823
3FNEIWTQ,0.039765536
WMQIVFIH,0.128594272
GUSEEXX5,0.455815028
HZBZ7QMH,0.039026015
KMTZWEXS,0
62AXBXBL,0.254479018
FW6GESXM,0.013488824
A67RATVB,0.039058183
HUWJHKEG,0.038395688
KCHF33KH,0.165776776
CJUKTB4B,0.06566263
FA8NWHGK,0.089167758
6UZE4NSH,0.845571837
4UUZBMXW,0.26146119
QMRXRYDB,0
M3A5BVAC,0.216863772
II63YKTB,0.130580017
4OYB27TY,0.283936491
IEN9X6H8,0.195483313
U9VVATUM,0.138962491
SFOYCMRR,0.294703135
O7WYJHA5,0.275028176
STEKRYHT,0
QSX9J6OF,0.384434727
EVT46GYN,0
IQHUPR8Z,0.080843901
98WUTF8M,0
5JUSHPUM,0.069206339
9FMK8FZU,0.040275169
WPWW4JUN,0.311884501
8QUXAAHS,0.275814555
EU8RGIP7,0.041987043
BFT7ZJQO,0.058809652
4EQAO8W3,0.880085443
F3RWQSVQ,0.329850696
FUA3S84W,0.048259635
G9WITTNH,0.118577769
TE4CM6N8,0.466119053
L93TY7Q6,0
MK46HOFS,0.263202835
NSUSAJ7C,0
ZQXJP6PH,0.188461922
YX6PNVKN,0.092239187
7V7IJDSU,0.394553815
BSDHE7F2,0.286298293
DV5EXZEZ,0.830119939
VDKS85PW,0.419966786
4W48SFHV,0.359888611
ANGVCUXZ,0.061465852
IOST7D8C,0.365321281
HAQAECZX,0
GAB49KQU,0.904414965
GEBCXWCU,0.066251376
JPT2DAGQ,0.414622235
RXYEGKFP,0.391265395
4R6HCRNW,0.038713579
MWRTSE9B,0.085154643
JAC7FJCA,0.36412468
5DCT43QX,0
GFZMAKDD,0.0717281
8WVWSZNF,0.09347621
KCBVOKZ8,0.790721871
NRCEX3F3,0.122088843
59KYREQZ,0.052729656
S2HTHOYG,0.068328266
98QJA4ZA,0.050438428
8S27HJRE,0.298181778
MTEWWARX,0.043746477
PH8LQUCB,0.171142444
BYB9URVZ,0.532226427
3TYYHEQU,0.111059028
WTOPV47E,0.90392775
HGNGPJXH,0.331267948
LE5M9QWH,0.087713819
7YR3Z54H,0.145215144
9DLYZCUW,0.76182103
RKYQQQL5,0.279162001
5UTFCCXZ,0.314540429
JCYRCTNE,0.86056286
AJIVJ4WE,0.279848916
JTCERL4D,0.177726929
XWS2DC9M,0.049612288
TVIX5INS,0.86022334
CIQZ4NJS,0.26292784
EJRPJ86R,0.050173576
HPQBQGWQ,0.057399867
FR38HJFG,0.800881384
JPXNNMXQ,0.40415142
HWED8UBF,0.837645167
CJ6ILARS,0
MBCCSXEA,0.10671233
4S84NTNM,0.08023586
ADGV3FDY,0.140429928
HSAJUCOR,0.374303176
HHV3JEXF,0
DHARALYV,0.197870554
KBVN65GH,0.085633959
UYHCQN7W,0.148191144
9VXSCU6F,0.097363026
F2DBEMXE,0.339248837
6VN358PX,0.110521319
T2J5Y8NB,0
HPXJGYEZ,0.218914655
CS5NAYPP,0.3144551
2UC6R5XE,0.92204422
KZ8TKYP4,0.052672488
Y8XIC3AH,0.120224704
GCT9PSGP,0.033813735
MPQQFX4I,0.212401155
8VCZYPZD,0.056969003
JCIQPZLE,0.0347238
AYSUMKSF,0.271033352
VVAVU9BN,0.444577558
F3NBRACB,0.042153407
FPIGVTHX,0.063449681
X7XNXJVW,0.062103008
JEKWRXYH,0.292372269
MNGYZO5U,0.221232322
FXPCJ7GE,0.863885876
BUXRB7CD,0.098913821
JV4MCTHN,0.072379887
JUFQ5PVJ,0.37132037
ENLVSM6O,0.288204728
CJHC43KV,0.14015511
N4NSCGHE,0.40880068
FUVHQRWB,0.059239583
GTQHBCF7,0.335676972
DSB6DIRV,0.253640996
BVUKQQRV,0
KZCHX6LW,0.781830604
M5XAM7HE,0.055847132
YODUTYZU,0.754154755
JEREISWR,0.25423442
FTHIZFGT,0.171877084
7TCFIDRX,0.177529075
V8CRCBLR,0.06204322
XEDZWKEX,0.409007129
RAD4GZKE,0.0409584
FY8NXMD2,0
KVZXQCUM,0.345106469
JXRP92WY,0
IYA3LI6E,0.141870756
FXEUAUMU,0.188157413
KXVZ3BNR,0.002781195
FTDASK8G,0.40445727
JZQZ7RWM,0.089265349
HNPMBXDN,0.073146459
3SUTYK7Z,0.04209544
EHAW2L37,0.049370007
H5HWWKTM,0.197570124
BQVSKRPN,0.069725619
EUK3CR9A,0.205686949
VRMGCTGP,0.027832082
ENDZJZGR,0.122874224
NSSYQFVN,0.055327673
7TRWUSYQ,0.445430694
7Z6JWBCW,0.116679049
7DR4UVAZ,0.289066114
H7YECJLG,0.268007978
CUNTRPMN,0.878256969
VQQEMTVX,0.209049976
NWMFKQLZ,0.096749865
FIUW4SGY,0.043628287
JCVXZSJS,0.010662237
VZRUA5XP,0.37124989
923REBWY,0.11424611
3FKWHVLC,0.122860905
V8JTYKKL,0.170213592
A4MRC8NU,0.373959614
CQJTCLCJ,0.375145652
L9O3NMDQ,0.042027535
7DFWCHAN,0.188077341
NK7CWSGK,0.349330203
OLLGNEK9,0.051800351
KVOLRR62,0.141288453
KAI7SJGY,0.331077745
5LYDNC27,0.120588952
LPGW9PN3,0.266021747
4WA5JPWP,0.063006338
GCDXLWAN,0.273567989
7V6GQUOD,0.130803466
ENYQCCWM,0.169171613
B3BUXXA4,0.317948789
PC7INMMF,0.25688696
6PJ9NW3X,0.359670596
DXYC8WIG,0.851372028
DPKUYNJK,0.181636606
6ZRSCJ6J,0.765754798
CPX4EYVB,0.424482298
T28RFIEL,0.043590095
D4GXBMM8,0.168573381
JMQJAZHA,0.202786936
RZSFMVB9,0.359666672
T2QWMIDV,0.382214634
GRM6UHIW,0.064341648
X2SD7FMK,0.185719182
I4SENFDI,0.046018639
YSNU9M3K,0.73730746
USGXXPJH,0.369526212
QPQZPSMH,0.198365824
QPZDTV5V,0.035847234
H28ZERNP,0.389038196
UNWHQWCY,0.187075869
7N8BRMDU,0.100200122
DFMGCWHV,0.262516433
8FP6ENF4,0.3945956
FAO6XGQE,0.103392603
X5FCJHQ5,0
GGFPEVFR,0.272071176
AP9SCCXC,0.197610971
WONWP8QB,0.035958222
CWEKUQ4P,0.280271677
C5CGJVQZ,0.874514955
HO4YRWYD,0
HLIYGGYA,0.044277039
QKAJK2VB,0.352904283
ZEZT2RND,0
9AVBPCUN,0.169951672
EZYK55RU,0.032074843
XLUTOAMB,0.284613299
DWU7CKFE,0.136124728
D6DQQIBU,0.289795857
QHQJZFZU,0.353450178
YP9SF5M4,0.058863203
VMYWFYEL,0.906603321
4XPSMAPQ,0.066416836
FKF7TQWV,0.229791001
FFSKJ4PJ,0.1254295
5UTEZSAB,0
5NKBKDHR,0.323174558
N3UXDVTF,0.881512874
5OY8PVUA,0.066608479
RSDW4ASM,0
LH8H3PTS,0.918297668
CSSGZP9Q,0.07418301
SKHABGYI,0.050290184
GFNPT3NG,0.046809817
CBKXYPE7,0.344537261
QGXXYFWE,0.352775151
