ID,Is_Lead
N3TPNHCD,0.120107566
JRRHWQC8,0.328883146
NZ5GBHZK,0.046436561
LCUC2LAJ,0.906961421
DJDSU9D2,0.763134649
647K6DBR,0.039976921
7NFXVESK,0.051157935
EWUWF25N,0.034115152
7QKYPLA8,0.019503542
XQVXWBNO,0.033480571
CNWH4MVA,0.37249424
AFJUJFQD,0.387307305
QKMFDX9H,0.113914421
YYMB5QBY,0.387355261
IRY3SEX7,0.51323407
CUAUZJH8,0.445314103
JYFUYQF5,0.252637194
I4NYEDFE,0.665249218
M3RSPRGQ,0.119217249
JIL3KWQN,0.100406377
X4B5ZBWU,0.150638917
AHYTHHSE,0.03282367
E7EHQEQK,0.527732206
FAMHAVN3,0.912437706
CCGKCTR6,0.058015507
6DTSELRV,0.398237377
LU8X3G6O,0.455521668
NPFDAUJY,0.032718198
DR9PXCFU,0.009269267
SHVZMWBV,0.448153644
8TGXGZHX,0.137775815
IKRSHJFW,0.124383234
TYKRZDCP,0.62457883
9IDA3L7P,0.098993126
ASOWCMDB,0.035848089
KZ5J2JGC,0.904942175
D5UCFKTV,0.034631994
2N8FFP7W,0.01228932
SA36MTFS,0.017928236
8UDMURUH,0.126754969
7VSQV6QN,0.099506307
IFUG9NC5,0.03051785
EQXDLQRG,0.171259688
JAR8YY9J,0.080360088
BS4TAF6M,0.031681912
WQJ9SPT9,0.493163162
7QHT4ON2,0.069871791
FNGPQN7B,0.057207818
DDOMDZRU,0.318175794
QYR9HXHP,0.523382331
S4NGXFXY,0.00365197
NOJ2KSCC,0.527971627
ZD2JRUNB,0.306535037
GZIPTSNN,0.081540519
LCFYUVE9,0.547502951
PPANVU9W,0.029788752
DRPV9STB,0.062564157
AFSPF3WZ,0.80494276
GPXEUNND,0.570677519
NSADMDSM,0.067604254
CKWJU8RQ,0.609008456
F7MNZSSU,0.030024608
BDGVMPZY,0.643715679
IA3MSRTR,0.04495391
JD3WTPMG,0.186773768
QT6DF6EW,0.559685806
NVDEMCZ2,0.041505447
9B6UTJVT,0.06880163
U6QYES9J,0.011781236
DZQPDSPS,0.098475477
CRGXVSBF,0.86678796
XIHJYS2V,0.713863244
7X2MC5GZ,0.903649062
ZBDVXTM5,0.03251561
UUBQPBR5,0.057989794
CUMZFBTD,0.091898277
E7QXYSQN,0.00665904
6UQAJP48,0.415848954
QHWB768Y,0.369360806
R6RXMXOJ,0.158981008
WXQGZG5K,0.009687632
GCUFKLHG,0.053553022
SJX4372M,0.033960572
VGEAMUZZ,0.120749539
ZWDXVKDF,0.874371636
WGMRCYLR,0.028561607
SI43K5CY,0.11455097
DSNBS2RS,0.103193117
XIMZCKSR,0.230806601
VEW9FXHT,0.006013753
JZJHDDDJ,0.580818197
4TYUR5HA,0.238630806
UHCDFDRX,0.546644788
E5QMOFUM,0.122170714
PSNVWDZH,0.043756446
5IQSWONG,0.425045066
CEAZEPY4,0.982696439
2TNRJXRX,0.006970652
BFROCARA,0.043092618
GRTJMRKM,0.005959959
6EDAM4EU,0.419991007
NRDB58KL,0.019760737
TCPJCWZR,0.022609896
KG8LD2BE,0.007772202
FHZ3XFDV,0.096844123
NZKCSDZ4,0.132720337
6DG6KJG4,0.033095044
BVPKDUNU,0.598091179
APR4PQ6X,0.082530081
HPWS8YFG,0.470581735
VRPBGTPU,0.040857364
XBCSX7G7,0.077189709
KEH3G8UA,0.094940867
WXNAVFLT,0.029339121
8J8NJ7M6,0.12137543
D4UW7Y85,0.384950115
SZRESXN7,0.045289489
UUQSXK5T,0.035096929
GPMUKOVY,0.623151914
6FYOKAZ5,0.139258706
ENUB4N9S,0.122769488
KERBCSGE,0.98991137
7HTA4C6J,0.910663478
4BTVMT6W,0.038561952
MR3J9USD,0.118862794
7S83FNQW,0.69870553
MSOKLC7S,0.005246201
GFMNATHU,0.01340285
NG4ABA6H,0.782032275
3GFHRAQY,0.192930792
BCSGZZPE,0.071842617
PQ9MCGZC,0.057218332
K7N596CG,0.047220289
8RUL6JEE,0.049246374
CVOFJRMP,0.067421145
B4FQX4HG,0.089234758
W7HAQKDV,0.042138569
8C5PKJ7G,0.055033548
E4GQJZSQ,0.05506799
UENREGNV,0.570443998
CC4LYHEW,0.896539888
GDKGLTBT,0.053307024
G3ER8CGX,0.050798883
ZG4KT59X,0.00832019
LW93KJMZ,0.238827452
9AR5FBSQ,0.199495308
FHLWDMRV,0.123457194
EON5DCWD,0.947427413
J8UXTMYV,0.532521083
IXBW5HZH,0.041384521
LDHQB458,0.090703374
GNHTIKF3,0.029235823
8NO22KTE,0.008050207
SGJFSSJK,0.103438442
TD8D3NDD,0.373530204
8RQ27JGU,0.86733359
A8GKBMBO,0.882154499
ODVMNUDE,0.297417804
EA5CRL7L,0.028790344
6UI7RPCH,0.534882869
7BJYM94L,0.03661998
X3PZJF7F,0.277403283
YCSSMPV7,0.286178648
4EV9VXL8,0.586700609
IPNJFQTY,0.138137647
XPWNJRJC,0.016085053
3WHNSBRB,0.10451191
U245YKM8,0.039226356
68EFFKBB,0.943772988
NEUII7AB,0.945739984
F7CSLYWT,0.037301006
5EOMOZHG,0.069807214
6CYUTUFN,0.208243902
K7YUC8LF,0.177941532
LSMCXMXA,0.035995255
AALPBPBP,0.052963947
ZPX6VOH2,0.055322146
CDBFWQGM,0.047192353
JUQ76NJV,0.512524331
QHE7UULR,0.03572181
JRMNMZJA,0.01877837
GZ4EZZFX,0.108980734
9L9JFIAR,0.314284552
GTOE4RN4,0.1494562
CUYE7ST4,0.185814989
FFM6DHEA,0.894761666
5XUK7XLZ,0.611979527
4HTGJEEZ,0.034690957
RWYBAMRG,0.145315773
RQZGBGGN,0.532360101
ITVSUTU9,0.138331799
6UMDX7NQ,0.602826737
4IVKAFYY,0.317608794
ZKYOSQEU,0.301629611
9JYXIDL4,0.811268939
XNURWQBT,0.042298642
HVNIJFQC,0.029829271
CGGVBJKZ,0.9907476
JO9DV3NY,0.857083652
EYENUQR9,0.227823505
FPU4ZI8H,0.086790284
2MALVTY4,0.072511988
QN4REV7D,0.041024626
27F5ZEQA,0.095745795
MKJUE4K2,0.097943547
4ECWF4DN,0.030361243
KWBJAQMY,0.062036882
3YAW8OEY,0.124207387
ZHHFH7H9,0.895022602
BO2822VM,0.141008147
NQZUPVUA,0.009019325
MUT2PZ7T,0.225692773
2MFKPCPS,0.921649103
4RLVOVMJ,0.674623281
JISGN7XF,0.061213196
NNOFHDAC,0.030364426
ODE23CPW,0.007874187
ZNTYNFME,0.149794621
NQM48VKU,0.122626188
DGVBCYY7,0.027765217
9F38NUKC,0.455781557
3Z7KCIZS,0.017844358
ERAX3STD,0.012111757
N9TCDYYG,0.040342232
R4UMWUZK,0.393314987
CPERTJBJ,0.118093528
4XK5BMA9,0.071515132
2PKDM5B2,0.078349243
SW5GTHZN,0.270264086
ATJAEQCJ,0.096623457
NHNXBSFY,0.098650942
NRGYTYZJ,0.071501723
UZNABWAT,0.035394333
CVP3VZN5,0.057568006
JEAYZXKC,0.02966693
87LFEVTZ,0.213412861
N7ZEJ2CQ,0.038237415
AQT3ADAP,0.053173914
WC8ROKF8,0.028227419
D9HWEXEV,0.049894185
MMHWGZCN,0.044205272
YKCAQFHU,0.167657754
NDPFBA9X,0.573333187
3T6C7AEA,0.120298596
GZWB38J9,0.007736741
OFTXYNYQ,0.038966771
QYZQIXBJ,0.273350972
N7PJT5HO,0.054243535
JP2PNX9X,0.154435617
N3FUZDIH,0.034005718
UXKAVBLS,0.007826508
G24JWDKS,0.01575896
HQOKKQVX,0.133111547
HTXFVZZG,0.055215528
3TJKVA4J,0.025211901
CRGS7FPX,0.020121853
BTRJTMR3,0.144709085
ERLPQML7,0.006856228
9FDFXYAW,0.624700426
MEEKFDZZ,0.030047803
ZGY8ETLW,0.451824863
AXVUJHT9,0.070606095
35ILRW7D,0.286124515
DR2U5JQX,0.029025254
WHZ7CEY6,0.465629617
UCPMS2KF,0.031985777
HB6MJHDN,0.508651906
7NWFPJ2X,0.11566878
4QXD6K4K,0.108213427
D6H3RTAZ,0.122046895
L67WSXUY,0.035005021
IXHVY78L,0.414047689
H6KE88O6,0.576713361
EAPKN7G8,0.988564807
GQXJSFJE,0.109023584
BVHSRABV,0.068084027
DUY76GFX,0.088476844
O7H9KPSD,0.578567907
6EDBA5AN,0.052518547
V24CAXFM,0.054014182
SERPSAWP,0.010572148
H47QYY5K,0.391047047
5TYQNFPE,0.595560728
HGDB7KMR,0.251857162
DWH8Q2S3,0.121880836
USNBQZAK,0.037302049
I89VR4AB,0.055783927
ATZVVXWJ,0.603682321
HOKP6ZTS,0.051557838
ZDKT2SSW,0.046407539
DK5HJYQE,0.023323765
ABKW7FGW,0.073810425
BCSW3W7T,0.030653498
6T4VNEWD,0.628910898
XBALBNYB,0.196659568
NWMJR3W5,0.037656318
Q5BJ4ULE,0.031518435
DOFSPEWD,0.901229994
ANX8FUBJ,0.363777881
KPR67SVO,0.007601485
44EV7IJE,0.036468397
VZEK4IOK,0.594614417
CZMKWRQN,0.034672014
VGQUQLXT,0.16924898
MS6GASNJ,0.017084647
4ENG9TKV,0.528342548
UHRRWLGR,0.068525787
APFSHZYP,0.035784185
M7MURWXC,0.640257222
3EOATQBT,0.027855925
MDZG7EZX,0.036521177
QZ6LSSTB,0.046276759
Y7EEZYYS,0.903276715
RYKLU6HL,0.035087986
CWQ8OAQ8,0.052131084
WSFUNE28,0.862527604
9PFQKPRB,0.033512614
MCLXWKBC,0.028550334
NWDXDZEN,0.202155452
EBLDBRDR,0.123360851
CJRW5JYT,0.212582534
CMMKRNUZ,0.471565181
EATPTPY3,0.034278526
J5AGUF6Q,0.386893104
8WYO2BBG,0.579274728
9EPXIMZB,0.007720198
UZERUG9W,0.084444966
QEQ79QUC,0.042924832
ZNHVE7QZ,0.101531513
PU3J43GY,0.897511406
HWDBXAUK,0.033853394
W74BHIAD,0.085566821
MGLDAPOA,0.03461821
BYFCPDX5,0.065225738
S2QDUDEJ,0.812845088
HBYRWBWL,0.006807637
8CIAWHWZ,0.838168969
ZFYFFXT5,0.422823528
UGIADHRB,0.487953238
JDDGRBSU,0.202320664
NBS2LTYW,0.526947178
DBKM3FRW,0.128661411
GLBHRXKB,0.028697453
9WDPTNCN,0.007318831
NVVVFQ9U,0.567226536
6AT635HW,0.116987007
HPHDI6NN,0.030307845
CPNAGJ95,0.035961887
FY6AFNCK,0.805285856
KWQAVZOE,0.87959828
HGBDE3LM,0.272505658
SYKEB6EV,0.059744846
9BROJWWS,0.602406734
CG8DGVAV,0.464438371
H7MT8CNK,0.057015375
GJVVWNKN,0.915389889
FXWTMJDG,0.115268483
OSNGFACM,0.062021847
PBFT55CF,0.809796205
4P8GFHSL,0.012475926
9ZZ4F4XF,0.574904947
CN4YERMU,0.914516087
8TUDLTWK,0.119032751
USFZPY7Z,0.007287982
VBJXREA8,0.010137553
9LBNXHQ2,0.135111223
PY6HCDWF,0.031218398
9VJMJR6X,0.055887943
4GAEJIQO,0.01735057
F34SD6YQ,0.047652053
HZ3BZVH6,0.479933172
9WVBAWEY,0.137940017
BPNYRSEH,0.034028393
7OGHEHO3,0.162382399
LRJZMHFT,0.033420578
PCHQW72T,0.264237965
BFJQGRFT,0.231813531
UVJ6UYBF,0.063148736
LRVO7MCH,0.167435661
EAOF4EYO,0.894301236
5HPCBEQQ,0.536826233
8FJBKABE,0.046922542
27J5UDAU,0.347342976
4MAT9RSM,0.870424266
SBDGZSY9,0.879271243
HPYN9M2Z,0.013706368
G7D2BESM,0.899921985
TWN7YQPN,0.381143345
BJRGMNFZ,0.163224011
9HFPJV3S,0.055293612
6WKJAUAG,0.032644771
BZUANVCU,0.111939244
NYWLDSFZ,0.855267626
LTW8JGAZ,0.039953784
IMDQJUTW,0.052416988
AVHZRCH8,0.143838552
LTSDWAVT,0.036492146
9WVKLADB,0.615499838
GXDSQJS2,0.014077867
4IHXKUNA,0.57364858
BTYDUQPC,0.037855324
BKCNFM72,0.132117494
UMVSSZ9N,0.097952016
N2STVKOI,0.037732634
ZZJQB3EY,0.273365879
FZJK9GH7,0.051759543
NTIWWNVB,0.03690487
NBCRWUBE,0.126492266
UBPYOBYG,0.051193584
K8RKMGVW,0.34759845
HFTH3NC2,0.009462928
759LCPDE,0.499633987
DYKME2AY,0.563546415
VZHURNZD,0.006383293
EAJJBYHU,0.241812605
T97TKZNT,0.611055838
IXOEQ2YD,0.674608919
BWKXTBCF,0.048957881
DNKPRVB3,0.205010946
JQCF2PXG,0.369005018
GIABLCP4,0.033240023
FDIC7S35,0.642504955
5RTNFJEV,0.005887248
OBZ4CU77,0.043954997
XMVX6WEB,0.143941436
MHARJGPA,0.021802158
2QI5GPDU,0.640443025
AE2NBAJ3,0.006106343
MDLANJZG,0.003658642
7TAP99MA,0.476583733
A6AMKR2Z,0.176275961
DX69CFXV,0.032852638
HKCKEKV4,0.114034806
CBNWXPJJ,0.197875436
Z3SJXFCA,0.117650229
RHTCABWR,0.963640277
ILGMVREG,0.171676948
BZK32SSP,0.035322021
25RR4UGE,0.042070741
9ZQFVNWY,0.070228235
FFSTFCAA,0.084728285
MBEDAX9Z,0.05741826
IYERPTUY,0.121031672
SBNMNBJE,0.005401286
CPWDDHBP,0.279944968
EN5EXSVB,0.072395795
EFT7687S,0.060507663
DUPIVFIW,0.036057102
HTVBHNFH,0.029598912
GFTV6AXH,0.037943573
NTNK2ZYN,0.038966526
NZ2MDLPM,0.115074702
UU4ECFQ5,0.882451384
FFWGNGVJ,0.039507623
JDQIBLRI,0.039926364
ZAWUVVWA,0.036346457
FC24V4XD,0.123223977
EKTZZYA2,0.054210015
RVRMHDD8,0.029333931
3RASGR5Y,0.168950095
QRBESHHG,0.035746503
MXYLFHSV,0.063388596
TY85POPR,0.099885119
BHXO9INE,0.030445699
S2RKLYZH,0.246692108
98GUQS9R,0.287861911
6VD8FK4Y,0.040946614
FMUHBZHQ,0.035499734
IHQY3US8,0.914486482
VDSNW6DR,0.09652034
JF8E8TCY,0.458933708
EKVBDN5B,0.160511235
LJOYHFHT,0.048104746
8WBDXKKG,0.621411618
LNAASJ6O,0.053810853
HGTW39J8,0.043645301
AMYH3YSJ,0.123113148
QZRPEWE6,0.03791425
9RBSJHBJ,0.532280065
EFZ3ADG9,0.032676002
CMQX6K9J,0.167663655
DBVXEJCR,0.029813416
PLYKWBFR,0.040909335
7QNURUDE,0.04965226
M8TD2YPV,0.174134774
JVJZVKUJ,0.907109061
XVUVCSM8,0.28500661
C9CMNJEH,0.170373333
IQLV6HTY,0.111672931
ELG7YZUM,0.031273891
PU9KWVOH,0.307135373
HAYJGRRV,0.033956855
KBKUHSLA,0.076670341
USL6KBDY,0.014831541
ZGLCSKTI,0.05932965
9JQWNRGA,0.126789269
EBVUVT88,0.037116462
9ZU5GNSK,0.499733893
EC7NIRSV,0.386452727
JJ23TDTX,0.11350824
IZWY5RYD,0.11438465
TSYCNH93,0.045023182
QSY6Q77W,0.457084773
TOBSGQ3J,0.197756494
FKGE6YRE,0.604590131
MGAYPPJE,0.027746151
IJRFUH6V,0.120269992
KX9Y3LCV,0.036190061
2ZDDJYHE,0.906217263
NBMLMYQE,0.368473892
E8XWCECR,0.495235474
5FP4HKBU,0.129642672
FUKFFD3F,0.517488242
8BDSMQUY,0.009163725
39T7KUFC,0.048043587
HZSPWI2U,0.628040896
LEJJKOWC,0.031068426
DR5F2HVS,0.888581715
BJA5TRWJ,0.526954723
NCVH9WFE,0.096548704
ME3XYUC5,0.904069601
VLCHSDHG,0.049115787
59CV3HQQ,0.164522304
JTAEBBQM,0.010071089
OBHDYLE2,0.12236068
EUEGA65T,0.028952839
MO9XWHWE,0.132145712
K3JSVGHE,0.045241702
JFHAQZQM,0.049450294
22IQJE4I,0.906339061
F57YH86H,0.065980943
BPNYWIPI,0.048720716
FJB78783,0.419168178
DIVE6ZUL,0.104438915
YACVPC9M,0.491678032
A3FM9UVE,0.034583038
9NE6ZC2Q,0.425660188
4NHTDBJN,0.087221142
3FH863BT,0.006609782
3UBBVIGN,0.239085555
NNP9TLV2,0.581967071
SA7VUUTE,0.012207267
ROG7ONJG,0.272370342
ICEBXJHF,0.455211773
HFTYHFAZ,0.052354894
EC5IQBEK,0.041976283
VQPXGNJV,0.012169845
BNE8WOYV,0.898512162
MKEXSYJN,0.057764641
B2MY2KQE,0.128268718
GZVND3WE,0.606019207
JZ8ASRBZ,0.795542875
UMQWVVHH,0.910833695
MDGISGP7,0.350652515
JMVHKVGP,0.012388049
G5GPWASE,0.268689796
A9H3PMBD,0.044521548
DKEMLQCU,0.877316538
VVPNRFRF,0.912075765
AVIBMJNL,0.496760632
3FNEIWTQ,0.030558215
WMQIVFIH,0.069533234
GUSEEXX5,0.560373677
HZBZ7QMH,0.029021544
KMTZWEXS,0.013566072
62AXBXBL,0.110936176
FW6GESXM,0.015402983
A67RATVB,0.029708719
HUWJHKEG,0.031116887
KCHF33KH,0.128689933
CJUKTB4B,0.378189171
FA8NWHGK,0.053642131
6UZE4NSH,0.53312805
4UUZBMXW,0.149773205
QMRXRYDB,0.010941407
M3A5BVAC,0.718736658
II63YKTB,0.061875492
4OYB27TY,0.533767579
IEN9X6H8,0.117626339
U9VVATUM,0.125119438
SFOYCMRR,0.256804821
O7WYJHA5,0.517357063
STEKRYHT,0.006369218
QSX9J6OF,0.241925613
EVT46GYN,0.005222922
IQHUPR8Z,0.046005457
98WUTF8M,0.005851983
5JUSHPUM,0.047007702
9FMK8FZU,0.037410193
WPWW4JUN,0.27573538
8QUXAAHS,0.125053909
EU8RGIP7,0.025713021
BFT7ZJQO,0.034039691
4EQAO8W3,0.902387073
F3RWQSVQ,0.513661123
FUA3S84W,0.029233038
G9WITTNH,0.056531365
TE4CM6N8,0.810664636
L93TY7Q6,0.016737086
MK46HOFS,0.157574764
NSUSAJ7C,0.003771579
ZQXJP6PH,0.107061873
YX6PNVKN,0.046020385
7V7IJDSU,0.218630545
BSDHE7F2,0.201997725
DV5EXZEZ,0.529646617
VDKS85PW,0.599350067
4W48SFHV,0.609600382
ANGVCUXZ,0.03566714
IOST7D8C,0.631870714
HAQAECZX,0.011217376
GAB49KQU,0.541230902
GEBCXWCU,0.050301652
JPT2DAGQ,0.311313362
RXYEGKFP,0.626605184
4R6HCRNW,0.03386268
MWRTSE9B,0.045825041
JAC7FJCA,0.597538057
5DCT43QX,0.007946027
GFZMAKDD,0.041138488
8WVWSZNF,0.048676138
KCBVOKZ8,0.858837021
NRCEX3F3,0.054843669
59KYREQZ,0.035104535
S2HTHOYG,0.038374306
98QJA4ZA,0.035767689
8S27HJRE,0.167818003
MTEWWARX,0.033962143
PH8LQUCB,0.12145793
BYB9URVZ,0.415670971
3TYYHEQU,0.07032098
WTOPV47E,0.914123381
HGNGPJXH,0.249828421
LE5M9QWH,0.042181632
7YR3Z54H,0.097441932
9DLYZCUW,0.838531391
RKYQQQL5,0.210982342
5UTFCCXZ,0.56595336
JCYRCTNE,0.552268358
AJIVJ4WE,0.158754637
JTCERL4D,0.084825688
XWS2DC9M,0.034241102
TVIX5INS,0.894363203
CIQZ4NJS,0.119434898
EJRPJ86R,0.03401857
HPQBQGWQ,0.03651168
FR38HJFG,0.882315847
JPXNNMXQ,0.6408058
HWED8UBF,0.896934178
CJ6ILARS,0.006084261
MBCCSXEA,0.048225036
4S84NTNM,0.046790479
ADGV3FDY,0.108201261
HSAJUCOR,0.260921615
HHV3JEXF,0.015275537
DHARALYV,0.095950804
KBVN65GH,0.063167918
UYHCQN7W,0.074974024
9VXSCU6F,0.052530342
F2DBEMXE,0.230789827
6VN358PX,0.409812562
T2J5Y8NB,0.009057539
HPXJGYEZ,0.721552056
CS5NAYPP,0.600219948
2UC6R5XE,0.916946801
KZ8TKYP4,0.033160612
Y8XIC3AH,0.107718013
GCT9PSGP,0.027572303
MPQQFX4I,0.096028846
8VCZYPZD,0.036009763
JCIQPZLE,0.027184646
AYSUMKSF,0.124044675
VVAVU9BN,0.251187444
F3NBRACB,0.034375624
FPIGVTHX,0.045740147
X7XNXJVW,0.03677367
JEKWRXYH,0.602940117
MNGYZO5U,0.434251275
FXPCJ7GE,0.881312409
BUXRB7CD,0.40610356
JV4MCTHN,0.039470557
JUFQ5PVJ,0.277962428
ENLVSM6O,0.489625405
CJHC43KV,0.495487727
N4NSCGHE,0.60289905
FUVHQRWB,0.034792216
GTQHBCF7,0.573291217
DSB6DIRV,0.114293594
BVUKQQRV,0.015273938
KZCHX6LW,0.47926638
M5XAM7HE,0.038355073
YODUTYZU,0.551941628
JEREISWR,0.221765189
FTHIZFGT,0.126335125
7TCFIDRX,0.068949205
V8CRCBLR,0.036473949
XEDZWKEX,0.294441975
RAD4GZKE,0.029904518
FY8NXMD2,0.008248596
KVZXQCUM,0.596046541
JXRP92WY,0.006915579
IYA3LI6E,0.078428761
FXEUAUMU,0.154018001
KXVZ3BNR,0.012175403
FTDASK8G,0.309052523
JZQZ7RWM,0.052532885
HNPMBXDN,0.04379326
3SUTYK7Z,0.030102018
EHAW2L37,0.031956387
H5HWWKTM,0.120635145
BQVSKRPN,0.044371892
EUK3CR9A,0.138673325
VRMGCTGP,0.028799162
ENDZJZGR,0.061903213
NSSYQFVN,0.371228001
7TRWUSYQ,0.802364875
7Z6JWBCW,0.056190171
7DR4UVAZ,0.164715692
H7YECJLG,0.182065347
CUNTRPMN,0.916531129
VQQEMTVX,0.097591691
NWMFKQLZ,0.048990877
FIUW4SGY,0.032714851
JCVXZSJS,0.015508434
VZRUA5XP,0.282371821
923REBWY,0.055287364
3FKWHVLC,0.056056573
V8JTYKKL,0.102941247
A4MRC8NU,0.295017855
CQJTCLCJ,0.278276686
L9O3NMDQ,0.029051187
7DFWCHAN,0.078531863
NK7CWSGK,0.220045852
OLLGNEK9,0.03363331
KVOLRR62,0.069687318
KAI7SJGY,0.193765197
5LYDNC27,0.089639679
LPGW9PN3,0.121830027
4WA5JPWP,0.037635115
GCDXLWAN,0.154003479
7V6GQUOD,0.137556872
ENYQCCWM,0.065176413
B3BUXXA4,0.160890239
PC7INMMF,0.153297822
6PJ9NW3X,0.227523454
DXYC8WIG,0.891745555
DPKUYNJK,0.110753608
6ZRSCJ6J,0.845661416
CPX4EYVB,0.341036446
T28RFIEL,0.365161805
D4GXBMM8,0.091310445
JMQJAZHA,0.118092757
RZSFMVB9,0.267077255
T2QWMIDV,0.27321191
GRM6UHIW,0.035323503
X2SD7FMK,0.466005743
I4SENFDI,0.031308655
YSNU9M3K,0.812600323
USGXXPJH,0.285169105
QPQZPSMH,0.089823318
QPZDTV5V,0.029547788
H28ZERNP,0.751054625
UNWHQWCY,0.103209046
7N8BRMDU,0.059355437
DFMGCWHV,0.137692722
8FP6ENF4,0.271191706
FAO6XGQE,0.059629495
X5FCJHQ5,0.351136991
GGFPEVFR,0.123815226
AP9SCCXC,0.458141139
WONWP8QB,0.031150001
CWEKUQ4P,0.650193909
C5CGJVQZ,0.559955586
HO4YRWYD,0.014195485
HLIYGGYA,0.037081663
QKAJK2VB,0.27326523
